datetime,portfolio_value,cash,positions,return
2023-01-03 08:30:00-05:00,100000.0,100000.0,[],
2023-01-03 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-01-03 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-01-04 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-01-05 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-01-06 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-01-07 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-01-08 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-01-09 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-01-10 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-01-11 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-01-12 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-01-13 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-01-14 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-01-15 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-01-16 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-01-17 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-01-18 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-01-19 09:30:00-05:00,100000.0,100000.0,[],0.0
2023-01-20 09:30:00-05:00,100000.0,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.0
2023-01-21 09:30:00-05:00,100094.72265625,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.0009472265624999032
2023-01-22 09:30:00-05:00,100094.72265625,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.0
2023-01-23 09:30:00-05:00,100094.72265625,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.0
2023-01-24 09:30:00-05:00,100942.08203125,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.008465574932557063
2023-01-25 09:30:00-05:00,101218.5625,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.0027390010507650775
2023-01-26 09:30:00-05:00,100843.5234375,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",-0.0037052399603086927
2023-01-27 09:30:00-05:00,101762.5625,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.009113515981713949
2023-01-28 09:30:00-05:00,101830.40234375,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.000666648343785603
2023-01-29 09:30:00-05:00,101830.40234375,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.0
2023-01-30 09:30:00-05:00,101830.40234375,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.0
2023-01-31 09:30:00-05:00,101720.3203125,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",-0.0010810330580683924
2023-02-01 09:30:00-05:00,101506.5625,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",-0.0021014268520125334
2023-02-02 09:30:00-05:00,102028.80078125,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.005144872098786779
2023-02-03 09:30:00-05:00,103264.0,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.012106377898121856
2023-02-04 09:30:00-05:00,102845.44140625,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",-0.004053286660888555
2023-02-05 09:30:00-05:00,102845.44140625,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.0
2023-02-06 09:30:00-05:00,102845.44140625,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.0
2023-02-07 09:30:00-05:00,102615.04296875,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",-0.0022402396678905534
2023-02-08 09:30:00-05:00,102497.28125,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",-0.0011476067771648557
2023-02-09 09:30:00-05:00,103042.5625,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.005319958181817519
2023-02-10 09:30:00-05:00,103206.40234375,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.0015900210531933912
2023-02-11 09:30:00-05:00,102112.0,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",-0.010604016019324702
2023-02-12 09:30:00-05:00,102112.0,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.0
2023-02-13 09:30:00-05:00,102112.0,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.0
2023-02-14 09:30:00-05:00,102478.08203125,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.0035851029384401656
2023-02-15 09:30:00-05:00,102800.640625,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.003147586170198169
2023-02-16 09:30:00-05:00,102686.72265625,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",-0.0011081445412928215
2023-02-17 09:30:00-05:00,102487.04296875,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",-0.0019445521517756914
2023-02-18 09:30:00-05:00,102137.6015625,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",-0.003409615460917781
2023-02-19 09:30:00-05:00,102137.6015625,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.0
2023-02-20 09:30:00-05:00,102137.6015625,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.0
2023-02-21 09:30:00-05:00,102137.6015625,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.0
2023-02-22 09:30:00-05:00,101753.6015625,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",-0.003759634004769752
2023-02-23 09:30:00-05:00,101300.48046875,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",-0.004453120939131416
2023-02-24 09:30:00-05:00,101561.6015625,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.002577688600702732
2023-02-25 09:30:00-05:00,100775.68359375,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",-0.0077383376852948604
2023-02-26 09:30:00-05:00,100775.68359375,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.0
2023-02-27 09:30:00-05:00,100775.68359375,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.0
2023-02-28 09:30:00-05:00,101345.28125,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.005652133887239952
2023-03-01 09:30:00-05:00,101007.36328125,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",-0.0033343236565342993
2023-03-02 09:30:00-05:00,100774.40234375,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",-0.0023063757921423234
2023-03-03 09:30:00-05:00,100424.9609375,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",-0.003467561187393886
2023-03-04 09:30:00-05:00,101324.80078125,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.008960320575180702
2023-03-05 09:30:00-05:00,101324.80078125,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.0
2023-03-06 09:30:00-05:00,101324.80078125,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.0
2023-03-07 09:30:00-05:00,102008.3203125,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",0.006745826549668266
2023-03-08 09:30:00-05:00,101927.68359375,50161.921875,"[{'asset': SPY, 'quantity': 128.0}]",-0.0007904915844411109
