datetime,portfolio_value,cash,positions,return
2020-02-16 09:30:00-05:00,102371.93829345703,102371.93829345703,[],0.0
2020-02-17 09:30:00-05:00,102371.93829345703,102371.93829345703,[],0.0
2020-02-18 09:30:00-05:00,102371.93829345703,102371.93829345703,[],0.0
2020-02-19 09:30:00-05:00,102371.93829345703,102371.93829345703,[],0.0
2020-02-20 09:30:00-05:00,102371.93829345703,102371.93829345703,[],0.0
2020-02-21 09:30:00-05:00,102371.93829345703,102371.93829345703,[],0.0
2020-02-22 09:30:00-05:00,102371.93829345703,51444.95816040039,"[{'asset': QQQ, 'quantity': 218.0}]",0.0
2020-02-23 09:30:00-05:00,102371.93829345703,51444.95816040039,"[{'asset': QQQ, 'quantity': 218.0}]",0.0
2020-02-24 09:30:00-05:00,102371.93829345703,51444.95816040039,"[{'asset': QQQ, 'quantity': 218.0}]",0.0
2020-02-25 09:30:00-05:00,99771.1965637207,51444.95816040039,"[{'asset': QQQ, 'quantity': 218.0}]",-0.025404830396793865
2020-02-26 09:30:00-05:00,100113.45816040039,100113.45816040039,[],0.0034304649885710248
2020-02-27 09:30:00-05:00,100113.45816040039,100113.45816040039,[],0.0
2020-02-28 09:30:00-05:00,100113.45816040039,100113.45816040039,[],0.0
2020-02-29 09:30:00-05:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-01 09:30:00-05:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-02 09:30:00-05:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-03 09:30:00-05:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-04 09:30:00-05:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-05 09:30:00-05:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-06 09:30:00-05:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-07 09:30:00-05:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-08 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-09 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-10 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-11 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-12 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-13 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-14 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-15 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-16 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-17 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-18 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-19 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-20 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-21 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-22 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-23 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-24 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-25 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-26 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-27 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-28 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-29 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-30 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-03-31 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-01 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-02 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-03 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-04 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-05 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-06 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-07 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-08 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-09 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-10 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-11 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-12 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-13 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-14 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-15 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-16 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-17 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-18 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-19 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-20 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-21 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-22 10:30:00-04:00,100113.45816040039,100113.45816040039,[],0.0
2020-04-23 10:30:00-04:00,100113.45816040039,49093.05667114258,"[{'asset': QQQ, 'quantity': 244.0}]",0.0
2020-04-24 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.006556130260798598
2020-04-25 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.0
2020-04-26 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.0
2020-04-27 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.0
2020-04-28 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.0
2020-04-29 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.0
2020-04-30 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.0
2020-05-01 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.0
2020-05-02 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.0
2020-05-03 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.0
2020-05-04 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.0
2020-05-05 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.0
2020-05-06 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.0
2020-05-07 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.0
2020-05-08 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.0
2020-05-09 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.0
2020-05-10 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.0
2020-05-11 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.0
2020-05-12 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.0
2020-05-13 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.0
2020-05-14 10:30:00-04:00,100769.81503295898,100769.81503295898,[],0.0
2020-05-15 10:30:00-04:00,100769.81503295898,50636.714752197266,"[{'asset': QQQ, 'quantity': 230.0}]",0.0
2020-05-16 10:30:00-04:00,100956.11447143555,100956.11447143555,[],0.0018487623343916848
2020-05-17 10:30:00-04:00,100956.11447143555,100956.11447143555,[],0.0
2020-05-18 10:30:00-04:00,100956.11447143555,100956.11447143555,[],0.0
2020-05-19 10:30:00-04:00,100956.11447143555,100956.11447143555,[],0.0
2020-05-20 10:30:00-04:00,100956.11447143555,100956.11447143555,[],0.0
2020-05-21 10:30:00-04:00,100956.11447143555,100956.11447143555,[],0.0
2020-05-22 10:30:00-04:00,100956.11447143555,100956.11447143555,[],0.0
2020-05-23 10:30:00-04:00,100956.11447143555,100956.11447143555,[],0.0
2020-05-24 10:30:00-04:00,100956.11447143555,100956.11447143555,[],0.0
2020-05-25 10:30:00-04:00,100956.11447143555,100956.11447143555,[],0.0
2020-05-26 10:30:00-04:00,100956.11447143555,100956.11447143555,[],0.0
2020-05-27 10:30:00-04:00,100956.11447143555,100956.11447143555,[],0.0
2020-05-28 10:30:00-04:00,100956.11447143555,100956.11447143555,[],0.0
2020-05-29 10:30:00-04:00,100956.11447143555,50781.02433776856,"[{'asset': QQQ, 'quantity': 219.0}]",0.0
2020-05-30 10:30:00-04:00,101234.24540710449,50781.02433776856,"[{'asset': QQQ, 'quantity': 219.0}]",0.0027549687022436764
2020-05-31 10:30:00-04:00,101234.24540710449,50781.02433776856,"[{'asset': QQQ, 'quantity': 219.0}]",0.0
2020-06-01 10:30:00-04:00,101234.24540710449,50781.02433776856,"[{'asset': QQQ, 'quantity': 219.0}]",0.0
2020-06-02 10:30:00-04:00,101689.76580810547,50781.02433776856,"[{'asset': QQQ, 'quantity': 219.0}]",0.004499667075791747
2020-06-03 10:30:00-04:00,102136.52433776855,50781.02433776856,"[{'asset': QQQ, 'quantity': 219.0}]",0.004393348004224418
2020-06-04 10:30:00-04:00,102521.96313476562,50781.02433776856,"[{'asset': QQQ, 'quantity': 219.0}]",0.0037737606551249137
2020-06-05 10:30:00-04:00,102537.29473876953,50781.02433776856,"[{'asset': QQQ, 'quantity': 219.0}]",0.0001495445808401552
2020-06-06 10:30:00-04:00,102513.20460510254,50781.02433776856,"[{'asset': QQQ, 'quantity': 219.0}]",-0.0002349402110555232
2020-06-07 10:30:00-04:00,102513.20460510254,50781.02433776856,"[{'asset': QQQ, 'quantity': 219.0}]",0.0
2020-06-08 10:30:00-04:00,102513.20460510254,50781.02433776856,"[{'asset': QQQ, 'quantity': 219.0}]",0.0
2020-06-09 10:30:00-04:00,103240.28286743164,50781.02433776856,"[{'asset': QQQ, 'quantity': 219.0}]",0.007092532763266268
2020-06-10 10:30:00-04:00,103485.56513977051,50781.02433776856,"[{'asset': QQQ, 'quantity': 219.0}]",0.0023758388249848217
2020-06-11 10:30:00-04:00,104446.97500610352,50781.02433776856,"[{'asset': QQQ, 'quantity': 219.0}]",0.009290279905554977
2020-06-12 10:30:00-04:00,103814.06513977051,50781.02433776856,"[{'asset': QQQ, 'quantity': 219.0}]",-0.006059628498537362
2020-06-13 10:30:00-04:00,103141.7335357666,50781.02433776856,"[{'asset': QQQ, 'quantity': 219.0}]",-0.006476305528530402
2020-06-14 10:30:00-04:00,103141.7335357666,50781.02433776856,"[{'asset': QQQ, 'quantity': 219.0}]",0.0
2020-06-15 10:30:00-04:00,103141.7335357666,50781.02433776856,"[{'asset': QQQ, 'quantity': 219.0}]",0.0
2020-06-16 10:30:00-04:00,101685.38487243652,50781.02433776856,"[{'asset': QQQ, 'quantity': 219.0}]",-0.014119877700378702
2020-06-17 10:30:00-04:00,104168.84407043457,50781.02433776856,"[{'asset': QQQ, 'quantity': 219.0}]",0.024422970922650444
2020-06-18 10:30:00-04:00,104304.62300109863,104304.62300109863,[],0.0013034504882500908
2020-06-19 10:30:00-04:00,104304.62300109863,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-06-20 10:30:00-04:00,105040.78352355957,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.007057793808939561
2020-06-21 10:30:00-04:00,105040.78352355957,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-06-22 10:30:00-04:00,105040.78352355957,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-06-23 10:30:00-04:00,104388.0828704834,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.006213783172416831
2020-06-24 10:30:00-04:00,105396.02430725098,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.009655713650936093
2020-06-25 10:30:00-04:00,105325.40391540527,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.0006700479672727688
2020-06-26 10:30:00-04:00,104413.76509094238,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.008655450542540466
2020-06-27 10:30:00-04:00,104837.48417663574,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0040580768763993635
2020-06-28 10:30:00-04:00,104837.48417663574,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-06-29 10:30:00-04:00,104837.48417663574,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-06-30 10:30:00-04:00,103594.14469909668,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.011859684418258465
2020-07-01 10:30:00-04:00,104193.34535217285,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.005784116996347954
2020-07-02 10:30:00-04:00,105235.52430725098,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.01000235621147949
2020-07-03 10:30:00-04:00,106386.84535217285,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.010940421996287197
2020-07-04 10:30:00-04:00,106386.84535217285,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-07-05 10:30:00-04:00,106386.84535217285,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-07-06 10:30:00-04:00,106386.84535217285,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-07-07 10:30:00-04:00,106906.86378479004,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.004887995605995954
2020-07-08 10:30:00-04:00,107480.38548278809,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.005364685462596386
2020-07-09 10:30:00-04:00,107448.28678894043,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.00029864699222537094
2020-07-10 10:30:00-04:00,108302.14469909668,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.007946687059175561
2020-07-11 10:30:00-04:00,108314.98417663574,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.00011855238485569686
2020-07-12 10:30:00-04:00,108314.98417663574,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-07-13 10:30:00-04:00,108314.98417663574,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-07-14 10:30:00-04:00,109359.30522155762,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.009641519618549088
2020-07-15 10:30:00-04:00,107009.5828704834,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.02148625895449663
2020-07-16 10:30:00-04:00,108272.18156433105,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.011798931086160813
2020-07-17 10:30:00-04:00,107456.84208679199,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.007530461340659489
2020-07-18 10:30:00-04:00,107792.8236541748,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0031266651881640684
2020-07-19 10:30:00-04:00,107792.8236541748,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-07-20 10:30:00-04:00,107792.8236541748,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-07-21 10:30:00-04:00,107897.68156433105,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0009727726447974483
2020-07-22 10:30:00-04:00,109678.16313171387,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.016501573913070944
2020-07-23 10:30:00-04:00,108845.70652770996,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.007589994035587577
2020-07-24 10:30:00-04:00,108845.70652770996,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-07-25 10:30:00-04:00,106605.12300109863,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.02058495091894985
2020-07-26 10:30:00-04:00,106605.12300109863,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-07-27 10:30:00-04:00,106605.12300109863,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-07-28 10:30:00-04:00,107294.20652770996,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.006463887543230129
2020-07-29 10:30:00-04:00,107732.90391540527,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.004088733230736219
2020-07-30 10:30:00-04:00,107538.16313171387,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.0018076258655788102
2020-07-31 10:30:00-04:00,107396.92234802246,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.0013134014900219038
2020-08-01 10:30:00-04:00,109145.30522155762,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.01627963665354848
2020-08-02 10:30:00-04:00,109145.30522155762,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-08-03 10:30:00-04:00,109145.30522155762,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-08-04 10:30:00-04:00,109592.56443786621,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.004097832842197668
2020-08-05 10:30:00-04:00,109776.60130310059,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0016792824055023026
2020-08-06 10:30:00-04:00,110208.88548278809,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.003937853554911275
2020-08-07 10:30:00-04:00,110202.46574401855,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-5.8250645956658964e-05
2020-08-08 10:30:00-04:00,110893.68156433105,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.006272235522552405
2020-08-09 10:30:00-04:00,110893.68156433105,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-08-10 10:30:00-04:00,110893.68156433105,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-08-11 10:30:00-04:00,110399.34208679199,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.004457778572824145
2020-08-12 10:30:00-04:00,109830.10130310059,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.005156197246573124
2020-08-13 10:30:00-04:00,109468.44731140137,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.00329284947758679
2020-08-14 10:30:00-04:00,110589.80522155762,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.010243663244499768
2020-08-15 10:30:00-04:00,110688.24339294434,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0008901197645614367
2020-08-16 10:30:00-04:00,110688.24339294434,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-08-17 10:30:00-04:00,110688.24339294434,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-08-18 10:30:00-04:00,110861.5828704834,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0015660152535235117
2020-08-19 10:30:00-04:00,111394.44731140137,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.00480657435263665
2020-08-20 10:30:00-04:00,111717.5828704834,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0029008228586000495
2020-08-21 10:30:00-04:00,111150.48417663574,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.005076181199740959
2020-08-22 10:30:00-04:00,112188.38548278809,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0093378028340656
2020-08-23 10:30:00-04:00,112188.38548278809,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-08-24 10:30:00-04:00,112188.38548278809,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-08-25 10:30:00-04:00,113284.06443786621,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.009766420564508715
2020-08-26 10:30:00-04:00,112766.18156433105,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.004571542132646544
2020-08-27 10:30:00-04:00,113690.66313171387,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.008198216473751962
2020-08-28 10:30:00-04:00,114936.14469909668,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0109550031029364
2020-08-29 10:30:00-04:00,114799.18156433105,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.0011916454577817204
2020-08-30 10:30:00-04:00,114799.18156433105,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-08-31 10:30:00-04:00,114799.18156433105,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-09-01 10:30:00-04:00,114957.54600524902,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0013794910273747796
2020-09-02 10:30:00-04:00,115931.24339294434,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.00847006065744349
2020-09-03 10:30:00-04:00,117142.48417663574,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.01044792368512737
2020-09-04 10:30:00-04:00,116033.96574401855,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.009462992358482691
2020-09-05 10:30:00-04:00,113350.40391540527,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.0231273818093356
2020-09-06 10:30:00-04:00,113350.40391540527,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-09-07 10:30:00-04:00,113350.40391540527,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-09-08 10:30:00-04:00,113350.40391540527,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-09-09 10:30:00-04:00,110495.64469909668,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.0251852584348895
2020-09-10 10:30:00-04:00,111227.52757263184,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.006623635488332891
2020-09-11 10:30:00-04:00,112361.72496032715,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.010197092504413252
2020-09-12 10:30:00-04:00,110908.66313171387,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.012932000012694123
2020-09-13 10:30:00-04:00,110908.66313171387,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-09-14 10:30:00-04:00,110908.66313171387,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0
2020-09-15 10:30:00-04:00,110953.60130310059,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.0004051817966046478
2020-09-16 10:30:00-04:00,111952.98417663574,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.00900721438329044
2020-09-17 10:30:00-04:00,112134.88548278809,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",0.00162480087056327
2020-09-18 10:30:00-04:00,109496.26182556152,52240.56443786621,"[{'asset': QQQ, 'quantity': 214.0}]",-0.02353080083745729
